article_id,year,decade,journal,title
300DD6201B,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"Storytelling wisdom: Story, information, and DIKW"
F38A3D0793,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Term position-based language model for information retrieval
2D3B3563B7,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"The emergence, peak, and abeyance of an online information ground: The lifecycle of a Facebook group for verifying information during violence"
699AB539BE,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),The evolution and shift of research topics and methods in library and information science
24E6BEB63B,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),The impact of emotional signals on credibility assessment
F96526BECA,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"The importance of socio-emotional considerations in online communities, social informatics, and information science"
A4848B9118,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"The information manifold: Why computers cannot solve algorithmic bias and fake news. Antonio Badia Cambridge, UK: The MIT press, 2019. 352 pp. $50.00 (hardcover). (ISBN 9780262043038)"
0DBF809759,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),The information practices of law enforcement: Passive and active collaboration and its implication for sanctuary laws in Washington state
726E965C7D,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"The major life events taxonomy: Social readjustment, social media information sharing, and online network separation during times of life transition"
0D43C7B3C7,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),The measurement of “interdisciplinarity” and “synergy” in scientific and extra-scientific collaborations
5C7B1199DC,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),The migration and preservation of six Norwegian municipality record-keeping systems: Lessons learned
FE69C2512E,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),"The pandemic information gap: The brutal economics of COVID ‐19 , JoshuaGans, Cambridge, MA : The MIT Press, 2020. 249. pp. € 51.16 (paperback). ( ISBN 9783319984872)"
EBEE93F816,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),The relationships between misinformation and outrage trolling tactics on two Yahoo! Answers categories
A7D4B6E66B,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),The rise of multiple institutional affiliations in academia
551201DDF6,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Topic diversity: A discipline scheme-free diversity measurement for journals
02DE72A61B,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Transforming public records management: Six key insights
3022FD174D,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Understanding and predicting future research impact at different career stages—A social network perspective
62D592B2CC,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Understanding information: Adding a non-individualistic lens
E56CC9DA2E,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Understanding the attenuation of the accommodation recommendation spillover effect in view of spatial distance
3E26EEB693,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Understanding the process of data reuse: An extensive review
C756B8A29C,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Understanding the stability of medical concept embeddings
0EF89A351E,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Using information science to enhance educational preventing violent extremism programs
FE63ADF052,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Validation of a survey for measuring scientists' attitudes toward data reuse
6110C01FA8,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),What makes an idea worth spreading? Language markers of popularity in TED talks by academics and other speakers
73D46154D9,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Whether or when: The question on the use of theories in data science
FFC6BE7C42,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Whither wilderness? An investigation of technology use by l ong‐distance backpackers
F46F5C5A29,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),Young people's information practices in library makerspaces
0DCA8578DD,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),“Heterogeneous couplings”: Operationalizing network perspectives to study science-society interactions through social media metrics
E9656A3F15,2021,2020s,Journal of the Association for Information Science and Technology (JASIST),“Striking out on your own”—A study of research information management problems on university campuses
E0DB73E1D8,2022,2020s,Journal of the Association for Information Science and Technology (JASIST),A bridge too far for artificial intelligence?: Automatic classification of stanzas in Spanish poetry
FFE48EB313,2022,2020s,Journal of the Association for Information Science and Technology (JASIST),"A comparative mixed methods study on health information seeking among US‐born/US‐dwelling, Korean‐born/US‐dwelling, and Korean‐born/Korean‐dwelling mothers"
